housing_id,housing_median_age,total_rooms,total_bedrooms,population,median_house_value,households,add_id
19776,36,1296,287,768,54400,260,AD19776
19777,19,1730,350,982,79800,322,AD19777
19778,23,2563,658,1363,54200,611,AD19778
19779,38,1387,272,610,59500,237,AD19779
19780,35,2467,529,1433,53500,502,AD19780
19781,10,817,206,224,90400,89,AD19781
19782,16,2050,471,588,88900,195,AD19782
19783,27,1637,297,753,93100,270,AD19783
19784,39,3758,798,1685,91200,757,AD19784
19785,31,712,131,270,102100,90,AD19785
19786,29,3851,818,1352,71700,560,AD19786
19787,22,1350,300,423,81300,172,AD19787
19788,37,1498,331,574,94200,242,AD19788
19789,28,2231,421,987,88800,364,AD19789
19790,34,141,59,47,66000,23,AD19790
19791,32,2680,599,918,75000,345,AD19791
19792,47,619,160,287,79200,104,AD19792
19793,44,767,206,301,79200,121,AD19793
19794,30,1650,377,675,84700,282,AD19794
19795,18,769,205,301,55000,126,AD19795
19796,45,708,202,316,65000,136,AD19796
19797,33,1451,278,695,73700,254,AD19797
19798,24,1573,361,847,49600,330,AD19798
19799,15,1091,217,539,61500,201,AD19799
19800,14,241,84,152,48800,61,AD19800
19801,13,661,146,131,56700,57,AD19801
19802,25,365,102,140,37500,49,AD19802
19803,5,98,28,18,14999,8,AD19803
19804,12,1848,449,396,41300,150,AD19804
19805,6,518,108,216,64500,80,AD19805
19806,8,133,35,87,67500,37,AD19806
19807,9,449,151,141,87500,53,AD19807
19808,7,1302,424,320,80000,133,AD19808
19809,3,2747,515,1368,85200,453,AD19809
19810,4,1268,269,636,118800,183,AD19810
19811,11,1431,416,570,143300,225,AD19811
19812,1,2749,575,1195,139700,491,AD19812
19813,41,2271,398,986,147100,358,AD19813
19814,21,560,90,310,118800,113,AD19814
19815,52,1675,373,1131,59100,316,AD19815
19816,42,1470,330,1222,57400,301,AD19816
19817,50,2581,628,2732,58300,592,AD19817
19818,40,2467,520,1721,65600,515,AD19818
19819,49,728,19,461,109100,149,AD19819
19820,48,1546,415,1704,41700,395,AD19820
19821,51,337,69,277,100000,73,AD19821
19822,43,402,86,311,106300,87,AD19822
19823,2,1389,290,1185,49200,271,AD19823
19824,46,3027,608,2199,62000,592,AD19824
19825,26,3451,625,1968,110300,574,AD19825
19826,41,1621,323,882,93500,324,AD19826
19827,21,2112,363,1011,108900,335,AD19827
19828,52,3000,628,2202,67400,590,AD19828
19829,42,1669,314,837,80400,325,AD19829
19830,50,3965,804,1945,95300,733,AD19830
19831,40,2342,439,1411,72000,465,AD19831
19832,49,1180,222,611,84700,212,AD19832
19833,48,2465,536,2030,51800,522,AD19833
19834,51,1281,13,1423,51400,293,AD19834
19835,43,1590,422,1272,59000,407,AD19835
19836,2,1408,326,1184,59100,324,AD19836
19837,46,2201,429,1524,65000,412,AD19837
19838,26,1402,324,1327,53200,316,AD19838
19839,20,1509,352,1734,50300,336,AD19839
19840,17,858,228,1222,43000,224,AD19840
19841,36,1689,371,1475,74300,329,AD19841
19842,19,1039,190,643,71300,193,AD19842
19843,23,1775,416,1217,57600,383,AD19843
19844,38,1517,361,1275,55800,343,AD19844
19845,35,877,219,966,52500,218,AD19845
19846,10,1533,361,1518,51700,386,AD19846
19847,16,1885,363,1056,92800,338,AD19847
19848,27,1508,323,1283,60000,312,AD19848
19849,39,1730,310,899,129200,309,AD19849
19850,31,2076,350,998,145700,340,AD19850
19851,29,1660,349,1061,53500,306,AD19851
19852,22,1465,303,1013,53500,297,AD19852
19853,37,2158,413,1461,58000,395,AD19853
19854,28,1115,193,1742,123800,176,AD19854
19855,34,2293,466,1538,68600,468,AD19855
19856,32,1824,333,1076,69600,282,AD19856
19857,47,1743,340,1390,52900,336,AD19857
19858,44,1469,303,1031,48000,259,AD19858
19859,30,1740,319,1332,60200,308,AD19859
19860,18,1832,455,1664,53300,429,AD19860
19861,45,1855,416,1520,64900,410,AD19861
19862,33,1515,358,1178,48100,309,AD19862
19863,24,2985,607,2250,65200,607,AD19863
19864,15,2060,383,1348,68400,397,AD19864
19865,14,1132,177,518,231300,178,AD19865
19866,13,1896,266,674,239100,277,AD19866
19867,25,2603,478,1158,150500,423,AD19867
19868,5,4505,834,1917,126600,775,AD19868
19869,12,2250,430,1218,93700,468,AD19869
19870,6,1195,220,568,105600,229,AD19870
19871,8,3221,617,1351,132000,565,AD19871
19872,9,1440,431,2178,50600,440,AD19872
19873,7,1235,369,1246,71000,341,AD19873
19874,3,3723,831,2256,63100,770,AD19874
19875,4,1893,453,1744,54100,425,AD19875
19876,11,792,232,641,112500,222,AD19876
19877,1,1636,338,772,84900,332,AD19877
19878,41,3245,469,1471,154800,450,AD19878
19879,21,3433,626,1793,83700,626,AD19879
19880,52,3598,701,2080,72400,678,AD19880
19881,42,1051,297,927,55500,274,AD19881
19882,50,2057,472,1453,58600,439,AD19882
19883,40,3289,621,1866,95000,631,AD19883
19884,49,2199,403,1245,96900,394,AD19884
19885,48,3146,595,1580,92700,513,AD19885
19886,51,1666,294,859,93800,301,AD19886
19887,43,3379,612,1565,76500,618,AD19887
19888,2,1638,323,942,66200,322,AD19888
19889,46,2377,414,1359,79300,424,AD19889
19890,26,2946,664,1608,80200,622,AD19890
19891,20,1435,20,657,72500,254,AD19891
19892,17,2084,482,1410,48300,420,AD19892
19893,36,788,181,405,61900,180,AD19893
19894,19,1427,311,1026,57000,293,AD19894
19895,23,1355,363,1427,45600,384,AD19895
19896,38,951,235,806,41400,222,AD19896
19897,35,1433,265,1092,49400,276,AD19897
19898,10,2079,459,2022,54100,462,AD19898
19899,16,1494,275,678,69100,235,AD19899
19900,27,2295,508,1654,65900,478,AD19900
19901,39,1513,374,839,64600,350,AD19901
19902,31,1898,481,1123,62900,433,AD19902
19903,29,2274,514,1234,66900,521,AD19903
19904,22,2107,451,1364,67200,442,AD19904
19905,37,2812,514,1620,89200,523,AD19905
19906,28,2881,518,1432,110200,504,AD19906
19907,34,3631,635,1881,113100,628,AD19907
19908,32,1821,345,812,72200,299,AD19908
19909,47,3578,720,1540,84600,640,AD19909
19910,44,2060,414,819,77000,355,AD19910
19911,30,3521,615,1712,92500,636,AD19911
19912,18,2032,308,791,109000,336,AD19912
19913,45,2945,592,1419,88800,532,AD19913
19914,33,2382,377,1278,101900,386,AD19914
19915,24,1439,253,607,82800,223,AD19915
19916,15,2234,357,1150,97300,361,AD19916
19917,14,3860,760,1643,92600,664,AD19917
19918,13,1256,209,566,86300,195,AD19918
19919,25,3023,469,1523,118600,492,AD19919
19920,5,1157,179,572,177300,191,AD19920
19921,12,3331,839,1955,86600,763,AD19921
19922,6,1204,227,633,83800,247,AD19922
19923,8,3817,719,1686,94600,714,AD19923
19924,9,3266,604,1769,89200,580,AD19924
19925,7,2025,328,1039,82800,346,AD19925
19926,3,2316,387,849,88600,378,AD19926
19927,4,3137,628,1446,85500,548,AD19927
19928,11,2778,431,1092,121300,451,AD19928
19929,1,2409,436,1142,87700,440,AD19929
19930,41,2309,424,1047,87500,453,AD19930
19931,21,2401,409,1100,107300,409,AD19931
19932,52,1472,228,892,113000,257,AD19932
19933,42,3045,13,1563,133800,516,AD19933
19934,50,2864,571,1480,93400,475,AD19934
19935,40,1635,422,870,88900,399,AD19935
19936,49,2394,458,1177,74400,389,AD19936
19937,48,2172,352,1013,115600,354,AD19937
19938,51,1932,330,997,93200,291,AD19938
19939,43,2624,527,1077,104200,520,AD19939
19940,2,1680,343,931,89200,350,AD19940
19941,46,1895,340,749,120100,313,AD19941
19942,26,1702,348,1016,73600,350,AD19942
19943,20,1696,279,909,132800,291,AD19943
19944,17,2445,526,1262,68300,476,AD19944
19945,36,1673,318,1298,64800,343,AD19945
19946,19,1082,202,793,60000,213,AD19946
19947,23,1290,304,852,54600,309,AD19947
19948,38,2481,586,1445,60300,498,AD19948
19949,35,1170,259,804,50200,257,AD19949
19950,10,2228,476,1567,54100,449,AD19950
19951,16,4965,872,2191,90200,804,AD19951
19952,27,2051,351,915,106800,343,AD19952
19953,39,2708,460,1260,78200,455,AD19953
19954,31,1735,323,805,89900,293,AD19954
19955,29,3115,622,1238,67000,606,AD19955
19956,22,749,214,537,68400,199,AD19956
19957,37,3748,644,1955,108100,620,AD19957
19958,28,2319,438,1283,95400,423,AD19958
19959,34,1220,232,619,78300,246,AD19959
19960,32,1231,17,609,90000,206,AD19960
19961,47,2015,355,1031,139200,351,AD19961
19962,44,3180,547,1829,66000,498,AD19962
19963,30,1248,226,641,129200,200,AD19963
19964,18,2935,523,1927,70400,530,AD19964
19965,45,2645,464,1245,114200,407,AD19965
19966,33,1606,320,1158,55600,317,AD19966
19967,24,1911,389,1241,59300,348,AD19967
19968,15,1715,290,780,74300,297,AD19968
19969,14,1335,280,943,47700,288,AD19969
19970,13,1901,453,1613,44600,400,AD19970
19971,25,727,173,559,49500,176,AD19971
19972,5,1972,455,1469,58400,442,AD19972
19973,12,1033,232,442,137500,136,AD19973
19974,6,2685,546,951,113900,523,AD19974
19975,8,1281,287,534,65700,231,AD19975
19976,9,4103,882,356,99100,171,AD19976
19977,7,443,111,48,71300,21,AD19977
19978,3,4642,1300,658,82100,247,AD19978
19979,4,298,55,161,71300,47,AD19979
19980,11,3263,651,1910,128900,594,AD19980
19981,1,1677,358,1159,61200,365,AD19981
19982,41,1564,396,713,77100,362,AD19982
19983,7,3065,726,2165,54400,738,AD19983
19984,3,1632,378,1303,54400,315,AD19984
19985,4,418,163,332,63800,141,AD19985
19986,11,1837,332,1064,74500,335,AD19986
19987,1,2360,460,1424,63100,436,AD19987
19988,41,1427,246,772,64500,221,AD19988
19989,21,1562,275,961,83300,287,AD19989
19990,52,1281,291,861,72300,313,AD19990
19991,42,3136,620,2013,69700,583,AD19991
19992,50,1783,382,1266,50800,358,AD19992
19993,40,1938,404,1487,51100,414,AD19993
19994,49,1955,398,1412,51500,397,AD19994
19995,48,1306,266,889,66100,276,AD19995
19996,51,958,226,734,67800,230,AD19996
19997,43,2119,373,1268,106900,345,AD19997
19998,2,2751,602,1496,49200,489,AD19998
19999,46,408,82,253,112500,75,AD19999
20000,26,2236,434,1405,48700,412,AD20000
20001,20,915,199,580,112500,175,AD20001
20002,17,1016,174,481,112500,140,AD20002
20003,36,1471,373,1418,42500,357,AD20003
20004,19,1815,376,1421,71300,339,AD20004
20005,23,759,140,408,85900,129,AD20005
20006,38,1673,385,1434,40900,371,AD20006
20007,35,2271,376,1145,113700,372,AD20007
20008,10,2259,408,1169,95500,395,AD20008
20009,16,1282,273,852,49000,247,AD20009
20010,27,2402,478,1527,52900,461,AD20010
20011,39,1838,441,1628,41500,425,AD20011
20012,31,1575,321,1063,53900,317,AD20012
20013,29,1748,346,891,62100,303,AD20013
20014,22,3915,742,1768,79800,688,AD20014
20015,37,1148,233,521,98500,212,AD20015
20016,28,1880,339,1003,103400,315,AD20016
20017,34,1344,249,868,63600,221,AD20017
20018,32,2572,454,1402,72900,415,AD20018
20019,47,2288,401,1238,77400,429,AD20019
20020,44,3297,568,1749,99200,568,AD20020
20021,30,2623,659,1912,52000,618,AD20021
20022,18,2554,443,1301,72100,419,AD20022
20023,45,2693,508,1785,71000,491,AD20023
20024,33,2265,382,1285,76200,387,AD20024
20025,24,2683,553,1497,64600,548,AD20025
20026,15,2472,523,1238,62900,504,AD20026
20027,14,2344,407,1184,70600,406,AD20027
20028,13,2234,415,1254,88600,420,AD20028
20029,25,1620,366,1154,55500,348,AD20029
20030,5,2736,549,1432,67700,503,AD20030
20031,12,2471,431,1040,80600,426,AD20031
20032,6,2185,435,1108,78000,419,AD20032
20033,8,3210,646,1908,77600,642,AD20033
20034,9,2610,597,1659,60800,571,AD20034
20035,7,1173,269,702,53100,232,AD20035
20036,3,2450,575,1330,50900,508,AD20036
20037,4,2988,681,1654,90000,576,AD20037
20038,11,2043,443,1497,47400,417,AD20038
20039,1,3208,691,1986,52300,662,AD20039
20040,41,1289,262,1100,51400,244,AD20040
20041,21,983,165,672,63900,169,AD20041
20042,52,2153,458,1317,42600,386,AD20042
20043,42,937,158,396,81300,142,AD20043
20044,50,1042,183,509,73000,175,AD20044
20045,40,1925,443,1405,51900,422,AD20045
20046,49,2279,538,1908,43100,511,AD20046
20047,48,1505,15,1392,47700,359,AD20047
20048,51,1127,294,839,53100,276,AD20048
20049,43,2078,431,1336,65200,456,AD20049
20050,2,554,121,426,47500,122,AD20050
20051,46,1460,316,880,47800,286,AD20051
20052,26,2911,597,1746,51000,588,AD20052
20053,20,2014,402,1160,52500,362,AD20053
20054,17,1750,374,1113,42700,338,AD20054
20055,36,1934,377,1341,62600,336,AD20055
20056,19,736,166,564,58300,138,AD20056
20057,23,1809,477,2051,49800,416,AD20057
20058,38,1855,424,1839,53300,392,AD20058
20059,35,1393,343,1282,43700,336,AD20059
20060,10,972,269,1134,49500,286,AD20060
20061,16,1590,390,1686,47600,372,AD20061
20062,27,3501,721,2009,65700,660,AD20062
20063,39,1187,308,1343,51700,277,AD20063
20064,31,1009,246,994,55800,222,AD20064
20065,29,1668,307,888,96200,277,AD20065
20066,22,2098,370,912,112600,354,AD20066
20067,37,2177,404,891,105200,383,AD20067
20068,28,2010,433,910,121200,390,AD20068
20069,34,1056,274,584,86700,255,AD20069
20070,32,473,18,242,123200,93,AD20070
20071,47,1167,306,422,217500,186,AD20071
20072,44,2864,603,1155,113400,565,AD20072
20073,30,2508,591,1112,91400,550,AD20073
20074,18,1060,219,496,104800,205,AD20074
20075,45,301,94,122,87500,47,AD20075
20076,33,1996,410,618,104600,218,AD20076
20077,24,1430,310,517,128100,240,AD20077
20078,15,1499,326,733,118800,286,AD20078
20079,14,1551,309,647,139100,228,AD20079
20080,13,2061,465,859,115300,462,AD20080
20081,25,1613,299,655,186000,251,AD20081
20082,5,2366,398,1046,139700,387,AD20082
20083,12,1281,245,422,111300,160,AD20083
20084,6,2095,391,860,145700,331,AD20084
20085,8,3839,715,1486,99800,532,AD20085
20086,9,3014,560,1424,105100,485,AD20086
20087,7,1908,383,984,153500,374,AD20087
20088,3,1944,330,822,170700,314,AD20088
20089,4,4173,763,1086,136200,444,AD20089
20090,11,4924,966,1175,116500,454,AD20090
20091,1,3803,689,1129,137000,477,AD20091
20092,41,102,19,44,162500,13,AD20092
20093,21,8651,1579,2071,115800,757,AD20093
20094,52,3355,666,338,88900,136,AD20094
20095,42,7005,1358,416,132500,189,AD20095
20096,50,2726,517,1351,107100,474,AD20096
20097,40,1214,228,633,148600,199,AD20097
20098,49,1954,368,917,93300,316,AD20098
20099,48,1047,212,530,153300,196,AD20099
20100,51,1747,395,935,79400,362,AD20100
20101,43,1230,262,609,68200,243,AD20101
20102,2,493,76,196,134100,68,AD20102
20103,46,111,26,58,112500,25,AD20103
20104,26,1658,301,676,149500,278,AD20104
20105,62,2530,526,1024,118900,496,AD20105
20106,41,3243,619,1408,120100,566,AD20106
20107,21,1459,297,753,144800,271,AD20107
20108,52,108,18,54,100000,22,AD20108
20109,42,287,57,118,162500,50,AD20109
20110,50,324,61,135,137500,61,AD20110
20111,40,13670,2453,2811,137900,1193,AD20111
20112,49,1189,255,446,112500,165,AD20112
20113,48,473,115,88,137500,41,AD20113
20114,51,346,130,51,137500,20,AD20114
20115,43,2505,529,1145,103000,483,AD20115
20116,2,3059,609,1335,115900,581,AD20116
20117,46,2787,578,1208,98700,532,AD20117
20118,26,2554,501,922,164000,439,AD20118
20119,20,1022,194,517,99400,198,AD20119
20120,17,2104,407,960,177000,401,AD20120
20121,36,744,141,311,87500,122,AD20121
20122,19,2687,495,5087,115400,385,AD20122
20123,23,961,218,479,156300,138,AD20123
20124,38,416,110,436,262500,70,AD20124
20125,35,1000,206,545,191700,154,AD20125
20126,10,1610,17,1148,120400,347,AD20126
20127,16,728,120,360,375000,115,AD20127
20128,27,1328,244,795,338100,227,AD20128
20129,39,1775,309,1071,187900,296,AD20129
20130,31,3275,599,2422,190500,637,AD20130
20131,29,1290,283,1060,198000,279,AD20131
20132,22,2702,655,2664,173400,571,AD20132
20133,37,4431,739,2304,209100,720,AD20133
20134,28,2861,613,2065,176100,586,AD20134
20135,34,2614,575,1163,134400,524,AD20135
20136,32,1465,262,731,230300,266,AD20136
20137,47,3885,759,2504,201700,736,AD20137
20138,44,1815,506,2428,162500,473,AD20138
20139,30,1236,282,1079,181300,257,AD20139
20140,18,2424,527,1379,184000,484,AD20140
20141,45,462,90,334,281300,96,AD20141
20142,33,1409,359,981,199300,304,AD20142
20143,24,1239,320,934,183300,298,AD20143
20144,15,2426,646,2116,158300,631,AD20144
20145,14,950,300,1366,146600,312,AD20145
20146,13,4725,881,2823,214800,869,AD20146
20147,25,3663,828,2718,186000,778,AD20147
20148,5,3065,723,2042,194800,698,AD20148
20149,12,4026,769,1825,191800,671,AD20149
20150,6,7200,1281,3793,237900,1238,AD20150
20151,8,1459,324,902,189900,350,AD20151
20152,9,3193,664,1434,260300,627,AD20152
20153,7,3826,691,1656,434700,657,AD20153
20154,3,9280,1765,4514,227600,1693,AD20154
20155,4,2056,381,939,427600,371,AD20155
20156,11,630,117,343,325000,100,AD20156
20157,1,1659,274,679,357900,253,AD20157
20158,41,2005,392,1043,297900,351,AD20158
20159,21,321,44,92,375000,39,AD20159
20160,52,2612,494,1361,245000,439,AD20160
20161,42,282,69,130,225000,57,AD20161
20162,50,1408,311,793,161200,264,AD20162
20163,40,669,131,314,231300,106,AD20163
20164,49,403,48,208,500001,54,AD20164
20165,48,2376,541,1505,197600,547,AD20165
20166,51,2849,535,1383,230800,532,AD20166
20167,43,4314,878,2361,243100,831,AD20167
20168,2,3527,711,1483,234700,640,AD20168
20169,46,4763,828,2198,313000,771,AD20169
20170,26,5591,1042,2860,219900,1026,AD20170
20171,20,3891,657,1727,241400,581,AD20171
20172,17,3079,579,1807,199300,589,AD20172
20173,36,731,155,285,225000,162,AD20173
20174,19,3932,724,1896,279400,680,AD20174
20175,23,259,38,142,500001,45,AD20175
20176,38,2475,502,1269,259200,505,AD20176
20177,35,3231,524,1665,224200,540,AD20177
20178,10,4526,717,2088,268200,655,AD20178
20179,16,2197,320,934,283200,330,AD20179
20180,27,3128,672,1815,175700,648,AD20180
20181,39,3238,629,1195,500001,443,AD20181
20182,31,52,16,51,225000,15,AD20182
20183,29,2754,577,1349,154200,533,AD20183
20184,22,413,98,400,219200,112,AD20184
20185,37,5330,1056,2801,232700,1028,AD20185
20186,28,1824,331,1049,221100,320,AD20186
20187,34,790,241,1095,75000,222,AD20187
20188,32,2307,386,910,279500,364,AD20188
20189,47,4165,646,2194,234800,658,AD20189
20190,44,8010,1539,3982,236500,1483,AD20190
20191,30,3654,541,1638,267300,551,AD20191
20192,18,4695,955,2065,223600,982,AD20192
20193,45,224,88,326,55000,88,AD20193
20194,33,3150,781,1582,157300,653,AD20194
20195,24,2596,625,1403,145200,562,AD20195
20196,15,4942,1173,3012,203400,1033,AD20196
20197,14,2887,540,1508,217600,518,AD20197
20198,13,3009,588,1439,199500,607,AD20198
20199,25,5018,853,2524,218000,830,AD20199
20200,5,2334,359,1298,228900,363,AD20200
20201,12,232,37,79,214600,35,AD20201
20202,6,2406,411,1313,234100,391,AD20202
20203,8,2203,367,1194,223200,377,AD20203
20204,9,3208,643,1973,235000,614,AD20204
20205,7,195,59,140,187500,43,AD20205
20206,3,2362,601,1127,219400,499,AD20206
20207,4,1937,295,695,234300,313,AD20207
20208,11,3536,615,1650,229300,612,AD20208
20209,1,7548,1038,2855,409300,1008,AD20209
20210,41,2219,312,937,281100,315,AD20210
20211,21,1713,244,690,404300,239,AD20211
20212,52,4260,691,1581,303600,607,AD20212
20213,42,2212,332,899,299700,331,AD20213
20214,50,2467,377,1052,257500,363,AD20214
20215,40,1530,341,703,231900,317,AD20215
20216,49,2822,564,1288,254100,541,AD20216
20217,48,1189,220,445,396400,203,AD20217
20218,51,2232,373,951,303200,368,AD20218
20219,43,1280,240,608,229100,252,AD20219
20220,2,1835,311,683,358200,308,AD20220
20221,46,2239,420,941,349000,397,AD20221
20222,26,2274,406,982,385200,393,AD20222
20223,20,3854,982,1835,323900,894,AD20223
20224,17,7637,1705,4647,186800,1623,AD20224
20225,36,1445,410,1052,170800,388,AD20225
20226,19,3128,825,2535,165300,783,AD20226
20227,23,3665,932,2775,160500,870,AD20227
20228,38,1092,190,702,192700,215,AD20228
20229,35,2387,748,1537,192500,741,AD20229
20230,10,1527,503,688,187500,423,AD20230
20231,16,3295,764,1344,395500,600,AD20231
20232,27,3578,753,1455,359100,649,AD20232
20233,39,2486,608,709,275000,523,AD20233
20234,31,4742,775,1682,500001,696,AD20234
