sanction,owner_id,LoanId
Yes,FW16468,16568
Yes,FW16469,16569
No,FW16470,16570
No,FW16471,16571
No,FW16472,16572
Yes,FW16473,16573
No,FW16474,16574
Yes,FW16475,16575
Yes,FW16476,16576
No,FW16477,16577
Yes,FW16478,16578
No,FW16479,16579
No,FW16480,16580
Yes,FW16481,16581
No,FW16482,16582
Yes,FW16483,16583
Yes,FW16484,16584
No,FW16485,16585
No,FW16486,16586
No,FW16487,16587
Yes,FW16488,16588
No,FW16489,16589
Yes,FW16490,16590
Yes,FW16491,16591
No,FW16492,16592
No,FW16493,16593
Yes,FW16494,16594
Yes,FW16495,16595
Yes,FW16496,16596
No,FW16497,16597
Yes,FW16498,16598
Yes,FW16499,16599
No,FW16500,16600
Yes,FW16501,16601
No,FW16502,16602
No,FW16503,16603
Yes,FW16504,16604
No,FW16505,16605
No,FW16506,16606
Yes,FW16507,16607
No,FW16508,16608
Yes,FW16509,16609
No,FW16510,16610
No,FW16511,16611
No,FW16512,16612
No,FW16513,16613
No,FW16514,16614
No,FW16515,16615
Yes,FW16516,16616
No,FW16517,16617
Yes,FW16518,16618
No,FW16519,16619
Yes,FW16520,16620
Yes,FW16521,16621
Yes,FW16522,16622
No,FW16523,16623
No,FW16524,16624
No,FW16525,16625
Yes,FW16526,16626
No,FW16527,16627
No,FW16528,16628
Yes,FW16529,16629
Yes,FW16530,16630
No,FW16531,16631
No,FW16532,16632
Yes,FW16533,16633
No,FW16534,16634
No,FW16535,16635
No,FW16536,16636
No,FW16537,16637
No,FW16538,16638
Yes,FW16539,16639
Yes,FW16540,16640
Yes,FW16541,16641
No,FW16542,16642
No,FW16543,16643
Yes,FW16544,16644
No,FW16545,16645
Yes,FW16546,16646
No,FW16547,16647
No,FW16548,16648
Yes,FW16549,16649
Yes,FW16550,16650
No,FW16551,16651
No,FW16552,16652
No,FW16553,16653
Yes,FW16554,16654
No,FW16555,16655
No,FW16556,16656
Yes,FW16557,16657
No,FW16558,16658
No,FW16559,16659
No,FW16560,16660
Yes,FW16561,16661
Yes,FW16562,16662
Yes,FW16563,16663
No,FW16564,16664
Yes,FW16565,16665
No,FW16566,16666
No,FW16567,16667
Yes,FW16568,16668
No,FW16569,16669
No,FW16570,16670
Yes,FW16571,16671
Yes,FW16572,16672
No,FW16573,16673
Yes,FW16574,16674
No,FW16575,16675
Yes,FW16576,16676
No,FW16577,16677
No,FW16578,16678
No,FW16579,16679
No,FW16580,16680
Yes,FW16581,16681
Yes,FW16582,16682
No,FW16583,16683
Yes,FW16584,16684
No,FW16585,16685
No,FW16586,16686
No,FW16587,16687
Yes,FW16588,16688
No,FW16589,16689
No,FW16590,16690
Yes,FW16591,16691
Yes,FW16592,16692
No,FW16593,16693
Yes,FW16594,16694
No,FW16595,16695
No,FW16596,16696
Yes,FW16597,16697
No,FW16598,16698
No,FW16599,16699
No,FW16600,16700
Yes,FW16601,16701
No,FW16602,16702
No,FW16603,16703
Yes,FW16604,16704
No,FW16605,16705
Yes,FW16606,16706
Yes,FW16607,16707
Yes,FW16608,16708
Yes,FW16609,16709
Yes,FW16610,16710
Yes,FW16611,16711
No,FW16612,16712
No,FW16613,16713
No,FW16614,16714
No,FW16615,16715
Yes,FW16616,16716
Yes,FW16617,16717
Yes,FW16618,16718
No,FW16619,16719
No,FW16620,16720
Yes,FW16621,16721
No,FW16622,16722
Yes,FW16623,16723
Yes,FW16624,16724
No,FW16625,16725
No,FW16626,16726
Yes,FW16627,16727
No,FW16628,16728
No,FW16629,16729
No,FW16630,16730
No,FW16631,16731
Yes,FW16632,16732
No,FW16633,16733
Yes,FW16634,16734
Yes,FW16635,16735
Yes,FW16636,16736
No,FW16637,16737
No,FW16638,16738
No,FW16639,16739
Yes,FW16640,16740
No,FW16641,16741
Yes,FW16642,16742
No,FW16643,16743
Yes,FW16644,16744
No,FW16645,16745
No,FW16646,16746
No,FW16647,16747
No,FW16648,16748
No,FW16649,16749
Yes,FW16650,16750
No,FW16651,16751
No,FW16652,16752
No,FW16653,16753
Yes,FW16654,16754
No,FW16655,16755
No,FW16656,16756
No,FW16657,16757
Yes,FW16658,16758
Yes,FW16659,16759
Yes,FW16660,16760
Yes,FW16661,16761
No,FW16662,16762
Yes,FW16663,16763
Yes,FW16664,16764
Yes,FW16665,16765
Yes,FW16666,16766
Yes,FW16667,16767
No,FW16668,16768
No,FW16669,16769
Yes,FW16670,16770
No,FW16671,16771
Yes,FW16672,16772
No,FW16673,16773
Yes,FW16674,16774
Yes,FW16675,16775
Yes,FW16676,16776
Yes,FW16677,16777
No,FW16678,16778
No,FW16679,16779
No,FW16680,16780
Yes,FW16681,16781
No,FW16682,16782
Yes,FW16683,16783
No,FW16684,16784
Yes,FW16685,16785
Yes,FW16686,16786
No,FW16687,16787
Yes,FW16688,16788
No,FW16689,16789
No,FW16690,16790
No,FW16691,16791
Yes,FW16692,16792
No,FW16693,16793
Yes,FW16694,16794
Yes,FW16695,16795
Yes,FW16696,16796
Yes,FW16697,16797
Yes,FW16698,16798
Yes,FW16699,16799
No,FW16700,16800
No,FW16701,16801
Yes,FW16702,16802
Yes,FW16703,16803
No,FW16704,16804
Yes,FW16705,16805
No,FW16706,16806
No,FW16707,16807
Yes,FW16708,16808
No,FW16709,16809
Yes,FW16710,16810
Yes,FW16711,16811
No,FW16712,16812
Yes,FW16713,16813
Yes,FW16714,16814
Yes,FW16715,16815
Yes,FW16716,16816
No,FW16717,16817
Yes,FW16718,16818
No,FW16719,16819
No,FW16720,16820
Yes,FW16721,16821
Yes,FW16722,16822
No,FW16723,16823
No,FW16724,16824
No,FW16725,16825
No,FW16726,16826
Yes,FW16727,16827
No,FW16728,16828
Yes,FW16729,16829
Yes,FW16730,16830
No,FW16731,16831
Yes,FW16732,16832
No,FW16733,16833
Yes,FW16734,16834
Yes,FW16735,16835
Yes,FW16736,16836
Yes,FW16737,16837
No,FW16738,16838
Yes,FW16739,16839
No,FW16740,16840
No,FW16741,16841
No,FW16742,16842
Yes,FW16743,16843
Yes,FW16744,16844
No,FW16745,16845
Yes,FW16746,16846
Yes,FW16747,16847
Yes,FW16748,16848
Yes,FW16749,16849
Yes,FW16750,16850
No,FW16751,16851
No,FW16752,16852
No,FW16753,16853
Yes,FW16754,16854
Yes,FW16755,16855
No,FW16756,16856
No,FW16757,16857
No,FW16758,16858
Yes,FW16759,16859
Yes,FW16760,16860
No,FW16761,16861
No,FW16762,16862
No,FW16763,16863
Yes,FW16764,16864
Yes,FW16765,16865
Yes,FW16766,16866
Yes,FW16767,16867
No,FW16768,16868
Yes,FW16769,16869
Yes,FW16770,16870
No,FW16771,16871
No,FW16772,16872
Yes,FW16773,16873
No,FW16774,16874
Yes,FW16775,16875
Yes,FW16776,16876
No,FW16777,16877
Yes,FW16778,16878
No,FW16779,16879
Yes,FW16780,16880
Yes,FW16781,16881
No,FW16782,16882
No,FW16783,16883
Yes,FW16784,16884
Yes,FW16785,16885
No,FW16786,16886
Yes,FW16787,16887
No,FW16788,16888
No,FW16789,16889
Yes,FW16790,16890
No,FW16791,16891
Yes,FW16792,16892
Yes,FW16793,16893
No,FW16794,16894
No,FW16795,16895
Yes,FW16796,16896
Yes,FW16797,16897
No,FW16798,16898
Yes,FW16799,16899
No,FW16800,16900
Yes,FW16801,16901
Yes,FW16802,16902
No,FW16803,16903
Yes,FW16804,16904
Yes,FW16805,16905
No,FW16806,16906
No,FW16807,16907
No,FW16808,16908
Yes,FW16809,16909
Yes,FW16810,16910
No,FW16811,16911
Yes,FW16812,16912
Yes,FW16813,16913
No,FW16814,16914
No,FW16815,16915
Yes,FW16816,16916
No,FW16817,16917
No,FW16818,16918
No,FW16819,16919
Yes,FW16820,16920
Yes,FW16821,16921
No,FW16822,16922
No,FW16823,16923
Yes,FW16824,16924
No,FW16825,16925
Yes,FW16826,16926
Yes,FW16827,16927
No,FW16828,16928
No,FW16829,16929
No,FW16830,16930
Yes,FW16831,16931
Yes,FW16832,16932
No,FW16833,16933
Yes,FW16834,16934
Yes,FW16835,16935
Yes,FW16836,16936
Yes,FW16837,16937
No,FW16838,16938
Yes,FW16839,16939
Yes,FW16840,16940
Yes,FW16841,16941
No,FW16842,16942
No,FW16843,16943
Yes,FW16844,16944
No,FW16845,16945
Yes,FW16846,16946
Yes,FW16847,16947
Yes,FW16848,16948
Yes,FW16849,16949
No,FW16850,16950
Yes,FW16851,16951
No,FW16852,16952
No,FW16853,16953
No,FW16854,16954
No,FW16855,16955
No,FW16856,16956
Yes,FW16857,16957
No,FW16858,16958
No,FW16859,16959
No,FW16860,16960
No,FW16861,16961
No,FW16862,16962
No,FW16863,16963
Yes,FW16864,16964
Yes,FW16865,16965
No,FW16866,16966
No,FW16867,16967
Yes,FW16868,16968
No,FW16869,16969
Yes,FW16870,16970
Yes,FW16871,16971
No,FW16872,16972
No,FW16873,16973
No,FW16874,16974
Yes,FW16875,16975
Yes,FW16876,16976
No,FW16877,16977
No,FW16878,16978
No,FW16879,16979
Yes,FW16880,16980
Yes,FW16881,16981
Yes,FW16882,16982
Yes,FW16883,16983
Yes,FW16884,16984
No,FW16885,16985
No,FW16886,16986
No,FW16887,16987
No,FW16888,16988
No,FW16889,16989
Yes,FW16890,16990
No,FW16891,16991
Yes,FW16892,16992
Yes,FW16893,16993
No,FW16894,16994
No,FW16895,16995
No,FW16896,16996
Yes,FW16897,16997
No,FW16898,16998
Yes,FW16899,16999
No,FW16900,17000
Yes,FW16901,17001
Yes,FW16902,17002
No,FW16903,17003
No,FW16904,17004
Yes,FW16905,17005
Yes,FW16906,17006
Yes,FW16907,17007
No,FW16908,17008
No,FW16909,17009
No,FW16910,17010
Yes,FW16911,17011
No,FW16912,17012
No,FW16913,17013
No,FW16914,17014
No,FW16915,17015
Yes,FW16916,17016
Yes,FW16917,17017
No,FW16918,17018
Yes,FW16919,17019
Yes,FW16920,17020
No,FW16921,17021
Yes,FW16922,17022
Yes,FW16923,17023
Yes,FW16924,17024
Yes,FW16925,17025
Yes,FW16926,17026
Yes,FW16927,17027
Yes,FW16928,17028
No,FW16929,17029
No,FW16930,17030
Yes,FW16931,17031
Yes,FW16932,17032
Yes,FW16933,17033
No,FW16934,17034
No,FW16935,17035
No,FW16936,17036
No,FW16937,17037
Yes,FW16938,17038
No,FW16939,17039
Yes,FW16940,17040
Yes,FW16941,17041
Yes,FW16942,17042
Yes,FW16943,17043
No,FW16944,17044
Yes,FW16945,17045
Yes,FW16946,17046
No,FW16947,17047
Yes,FW16948,17048
No,FW16949,17049
Yes,FW16950,17050
Yes,FW16951,17051
Yes,FW16952,17052
Yes,FW16953,17053
Yes,FW16954,17054
No,FW16955,17055
Yes,FW16956,17056
Yes,FW16957,17057
No,FW16958,17058
Yes,FW16959,17059
No,FW16960,17060
Yes,FW16961,17061
No,FW16962,17062
No,FW16963,17063
No,FW16964,17064
Yes,FW16965,17065
No,FW16966,17066
No,FW16967,17067
Yes,FW16968,17068
Yes,FW16969,17069
Yes,FW16970,17070
No,FW16971,17071
Yes,FW16972,17072
Yes,FW16973,17073
No,FW16974,17074
No,FW16975,17075
Yes,FW16976,17076
Yes,FW16977,17077
Yes,FW16978,17078
Yes,FW16979,17079
Yes,FW16980,17080
Yes,FW16981,17081
No,FW16982,17082
No,FW16983,17083
No,FW16984,17084
No,FW16985,17085
No,FW16986,17086
Yes,FW16987,17087
Yes,FW16988,17088
No,FW16989,17089
Yes,FW16990,17090
No,FW16991,17091
No,FW16992,17092
Yes,FW16993,17093
No,FW16994,17094
Yes,FW16995,17095
Yes,FW16996,17096
No,FW16997,17097
No,FW16998,17098
Yes,FW16999,17099
No,FW17000,17100
No,FW17001,17101
No,FW17002,17102
Yes,FW17003,17103
Yes,FW17004,17104
No,FW17005,17105
Yes,FW17006,17106
No,FW17007,17107
Yes,FW17008,17108
Yes,FW17009,17109
Yes,FW17010,17110
Yes,FW17011,17111
No,FW17012,17112
Yes,FW17013,17113
Yes,FW17014,17114
No,FW17015,17115
No,FW17016,17116
Yes,FW17017,17117
Yes,FW17018,17118
No,FW17019,17119
No,FW17020,17120
Yes,FW17021,17121
Yes,FW17022,17122
Yes,FW17023,17123
No,FW17024,17124
Yes,FW17025,17125
No,FW17026,17126
No,FW17027,17127
No,FW17028,17128
No,FW17029,17129
No,FW17030,17130
No,FW17031,17131
No,FW17032,17132
Yes,FW17033,17133
No,FW17034,17134
Yes,FW17035,17135
No,FW17036,17136
No,FW17037,17137
No,FW17038,17138
No,FW17039,17139
Yes,FW17040,17140
No,FW17041,17141
No,FW17042,17142
Yes,FW17043,17143
No,FW17044,17144
Yes,FW17045,17145
Yes,FW17046,17146
Yes,FW17047,17147
Yes,FW17048,17148
No,FW17049,17149
Yes,FW17050,17150
Yes,FW17051,17151
No,FW17052,17152
No,FW17053,17153
No,FW17054,17154
Yes,FW17055,17155
Yes,FW17056,17156
Yes,FW17057,17157
No,FW17058,17158
Yes,FW17059,17159
No,FW17060,17160
Yes,FW17061,17161
No,FW17062,17162
No,FW17063,17163
Yes,FW17064,17164
No,FW17065,17165
No,FW17066,17166
Yes,FW17067,17167
Yes,FW17068,17168
No,FW17069,17169
Yes,FW17070,17170
No,FW17071,17171
No,FW17072,17172
Yes,FW17073,17173
Yes,FW17074,17174
No,FW17075,17175
Yes,FW17076,17176
No,FW17077,17177
Yes,FW17078,17178
Yes,FW17079,17179
No,FW17080,17180
Yes,FW17081,17181
No,FW17082,17182
Yes,FW17083,17183
Yes,FW17084,17184
Yes,FW17085,17185
No,FW17086,17186
Yes,FW17087,17187
Yes,FW17088,17188
Yes,FW17089,17189
Yes,FW17090,17190
No,FW17091,17191
Yes,FW17092,17192
No,FW17093,17193
No,FW17094,17194
Yes,FW17095,17195
Yes,FW17096,17196
Yes,FW17097,17197
Yes,FW17098,17198
Yes,FW17099,17199
No,FW17100,17200
Yes,FW17101,17201
No,FW17102,17202
No,FW17103,17203
Yes,FW17104,17204
Yes,FW17105,17205
No,FW17106,17206
Yes,FW17107,17207
No,FW17108,17208
Yes,FW17109,17209
Yes,FW17110,17210
No,FW17111,17211
No,FW17112,17212
No,FW17113,17213
No,FW17114,17214
No,FW17115,17215
Yes,FW17116,17216
Yes,FW17117,17217
No,FW17118,17218
Yes,FW17119,17219
Yes,FW17120,17220
No,FW17121,17221
Yes,FW17122,17222
Yes,FW17123,17223
Yes,FW17124,17224
No,FW17125,17225
No,FW17126,17226
No,FW17127,17227
Yes,FW17128,17228
Yes,FW17129,17229
Yes,FW17130,17230
Yes,FW17131,17231
Yes,FW17132,17232
Yes,FW17133,17233
No,FW17134,17234
Yes,FW17135,17235
Yes,FW17136,17236
No,FW17137,17237
No,FW17138,17238
No,FW17139,17239
No,FW17140,17240
Yes,FW17141,17241
No,FW17142,17242
Yes,FW17143,17243
No,FW17144,17244
Yes,FW17145,17245
Yes,FW17146,17246
No,FW17147,17247
No,FW17148,17248
Yes,FW17149,17249
Yes,FW17150,17250
Yes,FW17151,17251
Yes,FW17152,17252
No,FW17153,17253
No,FW17154,17254
No,FW17155,17255
No,FW17156,17256
Yes,FW17157,17257
No,FW17158,17258
No,FW17159,17259
Yes,FW17160,17260
No,FW17161,17261
No,FW17162,17262
Yes,FW17163,17263
No,FW17164,17264
Yes,FW17165,17265
Yes,FW17166,17266
No,FW17167,17267
Yes,FW17168,17268
No,FW17169,17269
No,FW17170,17270
No,FW17171,17271
No,FW17172,17272
Yes,FW17173,17273
Yes,FW17174,17274
Yes,FW17175,17275
Yes,FW17176,17276
No,FW17177,17277
No,FW17178,17278
Yes,FW17179,17279
No,FW17180,17280
Yes,FW17181,17281
Yes,FW17182,17282
Yes,FW17183,17283
Yes,FW17184,17284
Yes,FW17185,17285
Yes,FW17186,17286
Yes,FW17187,17287
No,FW17188,17288
Yes,FW17189,17289
Yes,FW17190,17290
No,FW17191,17291
Yes,FW17192,17292
No,FW17193,17293
Yes,FW17194,17294
No,FW17195,17295
No,FW17196,17296
Yes,FW17197,17297
No,FW17198,17298
Yes,FW17199,17299
No,FW17200,17300
No,FW17201,17301
No,FW17202,17302
Yes,FW17203,17303
Yes,FW17204,17304
No,FW17205,17305
No,FW17206,17306
No,FW17207,17307
Yes,FW17208,17308
Yes,FW17209,17309
Yes,FW17210,17310
No,FW17211,17311
Yes,FW17212,17312
Yes,FW17213,17313
No,FW17214,17314
No,FW17215,17315
Yes,FW17216,17316
Yes,FW17217,17317
No,FW17218,17318
No,FW17219,17319
No,FW17220,17320
No,FW17221,17321
Yes,FW17222,17322
Yes,FW17223,17323
No,FW17224,17324
Yes,FW17225,17325
Yes,FW17226,17326
No,FW17227,17327
No,FW17228,17328
No,FW17229,17329
No,FW17230,17330
Yes,FW17231,17331
No,FW17232,17332
No,FW17233,17333
Yes,FW17234,17334
Yes,FW17235,17335
Yes,FW17236,17336
No,FW17237,17337
Yes,FW17238,17338
Yes,FW17239,17339
Yes,FW17240,17340
No,FW17241,17341
No,FW17242,17342
Yes,FW17243,17343
No,FW17244,17344
No,FW17245,17345
Yes,FW17246,17346
No,FW17247,17347
No,FW17248,17348
No,FW17249,17349
No,FW17250,17350
No,FW17251,17351
No,FW17252,17352
Yes,FW17253,17353
No,FW17254,17354
Yes,FW17255,17355
No,FW17256,17356
Yes,FW17257,17357
No,FW17258,17358
No,FW17259,17359
No,FW17260,17360
No,FW17261,17361
Yes,FW17262,17362
Yes,FW17263,17363
Yes,FW17264,17364
No,FW17265,17365
No,FW17266,17366
Yes,FW17267,17367
Yes,FW17268,17368
Yes,FW17269,17369
Yes,FW17270,17370
No,FW17271,17371
Yes,FW17272,17372
No,FW17273,17373
Yes,FW17274,17374
No,FW17275,17375
Yes,FW17276,17376
Yes,FW17277,17377
Yes,FW17278,17378
No,FW17279,17379
Yes,FW17280,17380
No,FW17281,17381
No,FW17282,17382
Yes,FW17283,17383
Yes,FW17284,17384
Yes,FW17285,17385
No,FW17286,17386
No,FW17287,17387
No,FW17288,17388
No,FW17289,17389
No,FW17290,17390
No,FW17291,17391
No,FW17292,17392
No,FW17293,17393
Yes,FW17294,17394
Yes,FW17295,17395
Yes,FW17296,17396
Yes,FW17297,17397
Yes,FW17298,17398
No,FW17299,17399
No,FW17300,17400
Yes,FW17301,17401
No,FW17302,17402
No,FW17303,17403
No,FW17304,17404
Yes,FW17305,17405
No,FW17306,17406
Yes,FW17307,17407
No,FW17308,17408
No,FW17309,17409
No,FW17310,17410
No,FW17311,17411
Yes,FW17312,17412
Yes,FW17313,17413
No,FW17314,17414
Yes,FW17315,17415
Yes,FW17316,17416
No,FW17317,17417
No,FW17318,17418
No,FW17319,17419
Yes,FW17320,17420
Yes,FW17321,17421
Yes,FW17322,17422
Yes,FW17323,17423
Yes,FW17324,17424
No,FW17325,17425
Yes,FW17326,17426
No,FW17327,17427
No,FW17328,17428
No,FW17329,17429
No,FW17330,17430
Yes,FW17331,17431
Yes,FW17332,17432
Yes,FW17333,17433
No,FW17334,17434
No,FW17335,17435
Yes,FW17336,17436
Yes,FW17337,17437
No,FW17338,17438
Yes,FW17339,17439
No,FW17340,17440
No,FW17341,17441
Yes,FW17342,17442
Yes,FW17343,17443
Yes,FW17344,17444
No,FW17345,17445
Yes,FW17346,17446
Yes,FW17347,17447
Yes,FW17348,17448
Yes,FW17349,17449
No,FW17350,17450
No,FW17351,17451
No,FW17352,17452
Yes,FW17353,17453
Yes,FW17354,17454
No,FW17355,17455
Yes,FW17356,17456
No,FW17357,17457
Yes,FW17358,17458
Yes,FW17359,17459
No,FW17360,17460
No,FW17361,17461
No,FW17362,17462
Yes,FW17363,17463
No,FW17364,17464
Yes,FW17365,17465
No,FW17366,17466
Yes,FW17367,17467
Yes,FW17368,17468
Yes,FW17369,17469
Yes,FW17370,17470
Yes,FW17371,17471
Yes,FW17372,17472
No,FW17373,17473
No,FW17374,17474
Yes,FW17375,17475
Yes,FW17376,17476
No,FW17377,17477
Yes,FW17378,17478
No,FW17379,17479
Yes,FW17380,17480
No,FW17381,17481
No,FW17382,17482
No,FW17383,17483
Yes,FW17384,17484
Yes,FW17385,17485
Yes,FW17386,17486
No,FW17387,17487
Yes,FW17388,17488
Yes,FW17389,17489
No,FW17390,17490
Yes,FW17391,17491
Yes,FW17392,17492
No,FW17393,17493
Yes,FW17394,17494
No,FW17395,17495
No,FW17396,17496
Yes,FW17397,17497
Yes,FW17398,17498
No,FW17399,17499
Yes,FW17400,17500
No,FW17401,17501
Yes,FW17402,17502
Yes,FW17403,17503
No,FW17404,17504
No,FW17405,17505
Yes,FW17406,17506
Yes,FW17407,17507
No,FW17408,17508
Yes,FW17409,17509
No,FW17410,17510
Yes,FW17411,17511
No,FW17412,17512
Yes,FW17413,17513
Yes,FW17414,17514
Yes,FW17415,17515
Yes,FW17416,17516
Yes,FW17417,17517
No,FW17418,17518
Yes,FW17419,17519
No,FW17420,17520
No,FW17421,17521
No,FW17422,17522
No,FW17423,17523
No,FW17424,17524
No,FW17425,17525
Yes,FW17426,17526
Yes,FW17427,17527
Yes,FW17428,17528
No,FW17429,17529
No,FW17430,17530
Yes,FW17431,17531
No,FW17432,17532
Yes,FW17433,17533
No,FW17434,17534
Yes,FW17435,17535
No,FW17436,17536
Yes,FW17437,17537
Yes,FW17438,17538
Yes,FW17439,17539
No,FW17440,17540
Yes,FW17441,17541
No,FW17442,17542
No,FW17443,17543
No,FW17444,17544
Yes,FW17445,17545
Yes,FW17446,17546
Yes,FW17447,17547
No,FW17448,17548
No,FW17449,17549
No,FW17450,17550
Yes,FW17451,17551
No,FW17452,17552
No,FW17453,17553
Yes,FW17454,17554
Yes,FW17455,17555
Yes,FW17456,17556
No,FW17457,17557
No,FW17458,17558
Yes,FW17459,17559
No,FW17460,17560
No,FW17461,17561
Yes,FW17462,17562
No,FW17463,17563
Yes,FW17464,17564
Yes,FW17465,17565
Yes,FW17466,17566
No,FW17467,17567
Yes,FW17468,17568
Yes,FW17469,17569
No,FW17470,17570
Yes,FW17471,17571
Yes,FW17472,17572
Yes,FW17473,17573
No,FW17474,17574
No,FW17475,17575
Yes,FW17476,17576
No,FW17477,17577
Yes,FW17478,17578
No,FW17479,17579
No,FW17480,17580
Yes,FW17481,17581
Yes,FW17482,17582
No,FW17483,17583
Yes,FW17484,17584
Yes,FW17485,17585
Yes,FW17486,17586
Yes,FW17487,17587
Yes,FW17488,17588
Yes,FW17489,17589
No,FW17490,17590
Yes,FW17491,17591
No,FW17492,17592
Yes,FW17493,17593
Yes,FW17494,17594
Yes,FW17495,17595
No,FW17496,17596
No,FW17497,17597
Yes,FW17498,17598
Yes,FW17499,17599
No,FW17500,17600
No,FW17501,17601
No,FW17502,17602
Yes,FW17503,17603
Yes,FW17504,17604
Yes,FW17505,17605
Yes,FW17506,17606
Yes,FW17507,17607
No,FW17508,17608
No,FW17509,17609
Yes,FW17510,17610
No,FW17511,17611
Yes,FW17512,17612
Yes,FW17513,17613
No,FW17514,17614
No,FW17515,17615
Yes,FW17516,17616
Yes,FW17517,17617
Yes,FW17518,17618
Yes,FW17519,17619
No,FW17520,17620
No,FW17521,17621
Yes,FW17522,17622
No,FW17523,17623
Yes,FW17524,17624
No,FW17525,17625
Yes,FW17526,17626
No,FW17527,17627
No,FW17528,17628
Yes,FW17529,17629
Yes,FW17530,17630
Yes,FW17531,17631
Yes,FW17532,17632
Yes,FW17533,17633
Yes,FW17534,17634
No,FW17535,17635
No,FW17536,17636
No,FW17537,17637
No,FW17538,17638
Yes,FW17539,17639
Yes,FW17540,17640
No,FW17541,17641
Yes,FW17542,17642
Yes,FW17543,17643
No,FW17544,17644
Yes,FW17545,17645
Yes,FW17546,17646
Yes,FW17547,17647
No,FW17548,17648
No,FW17549,17649
No,FW17550,17650
Yes,FW17551,17651
Yes,FW17552,17652
No,FW17553,17653
Yes,FW17554,17654
Yes,FW17555,17655
Yes,FW17556,17656
No,FW17557,17657
No,FW17558,17658
No,FW17559,17659
No,FW17560,17660
Yes,FW17561,17661
No,FW17562,17662
Yes,FW17563,17663
Yes,FW17564,17664
Yes,FW17565,17665
Yes,FW17566,17666
No,FW17567,17667
No,FW17568,17668
No,FW17569,17669
No,FW17570,17670
No,FW17571,17671
Yes,FW17572,17672
No,FW17573,17673
Yes,FW17574,17674
Yes,FW17575,17675
No,FW17576,17676
No,FW17577,17677
Yes,FW17578,17678
No,FW17579,17679
Yes,FW17580,17680
No,FW17581,17681
Yes,FW17582,17682
No,FW17583,17683
No,FW17584,17684
No,FW17585,17685
No,FW17586,17686
No,FW17587,17687
No,FW17588,17688
Yes,FW17589,17689
Yes,FW17590,17690
Yes,FW17591,17691
No,FW17592,17692
Yes,FW17593,17693
No,FW17594,17694
No,FW17595,17695
No,FW17596,17696
No,FW17597,17697
Yes,FW17598,17698
Yes,FW17599,17699
Yes,FW17600,17700
No,FW17601,17701
Yes,FW17602,17702
No,FW17603,17703
No,FW17604,17704
No,FW17605,17705
Yes,FW17606,17706
Yes,FW17607,17707
Yes,FW17608,17708
Yes,FW17609,17709
Yes,FW17610,17710
No,FW17611,17711
Yes,FW17612,17712
No,FW17613,17713
Yes,FW17614,17714
No,FW17615,17715
Yes,FW17616,17716
Yes,FW17617,17717
Yes,FW17618,17718
No,FW17619,17719
Yes,FW17620,17720
No,FW17621,17721
Yes,FW17622,17722
No,FW17623,17723
Yes,FW17624,17724
No,FW17625,17725
No,FW17626,17726
Yes,FW17627,17727
